p1                 1   1 P 1                             
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pnna              52   8 P n n a                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmna              53   8 P m n a                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pcca              54   8 P c c a                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pbam              55   8 P b a m                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pccn              56   8 P c c n                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pbcm              57   8 P b c m                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pnnm              58   8 P n n m                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmmn              59   8 P m m n :1                      
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pbcn              60   8 P b c n                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
